,점포명,위도,경도,OFC,일매출
2144,GS25목천프라임점,36.7728470,127.2097241,조명수,2261050
2145,GS25베스트원성점,36.8013000,127.1593300,조명수,1751120
2146,GS25천안호서대점,36.8303067,127.1797312,조명수,962738
2147,GS25단대정문점,36.8306700,127.1623031,조명수,1261616
2148,GS25뉴천안동보점,36.8312118,127.1775587,조명수,2133070
2149,GS25대전관저점,36.3000797,127.3402582,김진혁,1920326
2150,GS25관저더샵점,36.2938220,127.3263912,김진혁,2182832
2151,GS25건양대병원점,36.3065435,127.3413783,김진혁,2794688
2152,GS25관저중앙점,36.2999539,127.3383564,김진혁,3439923
2153,GS25부여홍산점,36.2145432,126.7600697,김진혁,1633176
2154,GS25부여성왕점,36.2836937,126.9200399,김진혁,955583
2155,GS25부여박물관점,36.2753821,126.9170076,김진혁,1051470
2156,GS25대전기성점,36.2549593,127.3412364,김진혁,1744881
2157,GS25관저타운점,36.3008119,127.3334608,김진혁,1635672
2158,GS25가수원계룡점,36.3028170,127.3510750,김진혁,1808036
2159,GS25관저프라디움점,36.2950579,127.3361331,김진혁,1995833
2160,GS25관저예미지점,36.2946572,127.3340480,김진혁,1526523
2161,GS25부여전통대점,36.3083816,126.8970588,김진혁,1649017
2162,GS25관저9단지점,36.2945046,127.3307428,김진혁,1666832
2163,GS25대천머드점,36.3101370,126.5162698,문석우,1473610
2164,GS25보령주포공단점,36.4021273,126.5702030,문석우,1345605
2165,GS25보령청라점,36.3894139,126.6595164,문석우,1292953
2166,GS25보령시티점,36.3502496,126.5995441,문석우,987975
2167,GS25대천타운점,36.3070907,126.5165989,문석우,1079641
2168,GS25보령웰스점,36.3840396,126.4907499,문석우,157924
2169,GS25대천사랑점,36.3119302,126.5141303,문석우,1577755
2170,GS25보령오천항점,36.4391565,126.5213456,문석우,1166559
2171,GS25주포사거리점,36.4162209,126.5841106,문석우,871381
2172,GS25머드광장점,36.3154007,126.5104728,문석우,1166186
2173,GS25대천파크점,36.3193572,126.5116071,문석우,778082
2174,GS25보령발전소점,36.3966040,126.5012800,문석우,1626976
2175,GS25대천신광장점,36.3051892,126.5168258,문석우,1481253
2176,GS25보령대림점,36.3523189,126.6163196,문석우,1132391
2177,GS25원앙베스트점,36.3088392,127.3373058,문석현,2077505
2178,GS25대전구봉점,36.3002283,127.3287099,문석현,1705453
2179,GS25관저마치점,36.2971289,127.3372054,문석현,1110547
2180,GS25도안KDU점,36.3054488,127.3506089,문석현,787826
2181,GS25발전개발원점,36.2897282,127.3301605,문석현,148939
2182,GS25부여대로점,36.2868001,126.9326552,문석현,1907150
2183,GS25관저빌리지점,36.2958934,127.3241338,문석현,1695400
2184,GS25대전가수원중점,36.2980352,127.3537662,문석현,767261
2185,GS25백제문화단지점,36.3065371,126.9067628,문석현,234067
2186,GS25관저스타점,36.3062885,127.3361616,문석현,1986622
2187,GS25부여궁남지점,36.2728476,126.9135815,문석현,1628798
2188,GS25부여규암점,36.2693060,126.8827090,문석현,1970467
2189,GS25관저리슈빌점,36.3004056,127.3415150,문석현,1455447
2190,GS25보령동대사거리점,36.3491646,126.6038764,박태종,908688
2191,GS25무창포파크점,36.2473309,126.5389516,박태종,1121860
2192,GS25보령로데오점,36.3470783,126.6036103,박태종,1359710
2193,GS25서천해돋이점,36.1461830,126.5043967,박태종,748092
2194,GS25보령아미점,36.3501713,126.6095805,박태종,928799
2195,GS25무창포바다점,36.2412753,126.5346245,박태종,875765
2196,GS25명천패밀리점,36.3388134,126.6037621,박태종,2990303
2197,GS25성주휴양림점,36.3349284,126.6513463,박태종,685042
2198,GS25보령희망점,36.3437031,126.6038429,박태종,1467194
2199,GS25명천코아루점,36.3405726,126.6084073,박태종,1808811
2200,GS25보령수협점,36.3533832,126.6072622,박태종,692727
2201,GS25보령주공점,36.3579995,126.6043252,박태종,2058976
2202,GS25보령한성필점,36.3505865,126.6145133,박태종,1047124
2203,GS25마량포구점,36.1314347,126.5013533,박태종,756256
2204,GS25보령웅천점,36.2326762,126.6001639,박태종,887546
2205,GS25부여백제점,36.2772700,126.9124961,이슬기,1595099
2206,GS25가수원은아점,36.3002675,127.3510339,이슬기,1915085
2207,GS25가수원스타점,36.3088551,127.3536175,이슬기,1427065
2208,GS25도안중앙점,36.3077603,127.3514491,이슬기,1411242
2209,GS25관저대자연점,36.3061541,127.3373703,이슬기,1345456
2210,GS25동문로터리점,36.2838112,126.9285107,이슬기,890411
2211,GS25부여임천오복점,36.1837489,126.8962861,이슬기,970085
2212,GS25부여사랑점,36.2789061,126.9121624,이슬기,1015478
2213,GS25관저느리울점,36.2980032,127.3408955,이슬기,867989
2214,GS25관저천년나무점,36.2935576,127.3435802,이슬기,2268740
2215,GS25가수원사랑점,36.2993766,127.3551142,이슬기,1539194
2216,GS25관저7단지점,36.2973127,127.3294264,이슬기,1722698
2217,GS25부여쌍북점,36.2825725,126.9239892,이슬기,1532573
2218,GS25부여동남점,36.2764419,126.9052937,이슬기,1200943
2219,GS25한화리조트대천점,36.3050944,126.5200543,이영길,2846827
2220,GS25대천점,36.3031725,126.5198625,이영길,771146
2221,GS25대천항점,36.3254925,126.5096702,이영길,2951898
2222,GS25보령동부점,36.3538091,126.5851600,이영길,1889951
2223,GS25대천센터점,36.3168138,126.5097346,이영길,739338
2224,GS25죽정현대점,36.3611670,126.6013913,이영길,752672
2225,GS25대천해양점,36.3102838,126.5141277,이영길,1031571
2226,GS25보령죽도점,36.2778676,126.5386670,이영길,782111
2227,GS25대천오렌지점,36.3543337,126.6017081,이영길,666414
2228,GS25대천파레브점,36.3123398,126.5131372,이영길,1108343
2229,GS25보령동대점,36.3496258,126.6060829,이영길,1090498
2230,GS25보령죽정점,36.3608164,126.5992408,이영길,1657006
2231,GS25보령청소점,36.4461818,126.5901795,이영길,1174456
2232,GS25보령원산도점,36.3824193,126.4338271,이영길,797297
2233,GS25보령휴게소점,36.4647429,126.6005544,이영길,755745
2234,GS25장항골드점,36.0139725,126.6985424,최민철,840996
2235,GS25서천수련원점,36.1331107,126.5574075,최민철,1100830
2236,GS25서천신청사점,36.0775559,126.7003595,최민철,794749
2237,GS25장항신창점,36.0115322,126.6928605,최민철,972431
2238,GS25장항다정다운점,36.0106850,126.6999009,최민철,2029339
2239,GS25장항로드점,36.0010213,126.7228684,최민철,1580866
2240,GS25홍원항점,36.1558516,126.5015129,최민철,1557923
2241,GS25장항금강점,36.0163117,126.6876006,최민철,1302184
2242,GS25충남서천점,36.0811743,126.6867654,최민철,1550502
2243,GS25서천신영점,36.0830543,126.6841245,최민철,1106759
2244,GS25춘장대점,36.1638649,126.5238316,최민철,967453
2245,GS25장항타운점,36.0125553,126.6871650,최민철,1136718
2246,GS25장항솔바람점,36.0244435,126.6674995,최민철,1163133
2247,GS25서천서도점,36.1535550,126.5209934,최민철,1682026
2248,GS25신가부영점,35.1870303,126.8393036,김강인,1314257
2249,GS25평동산단점,35.1220963,126.7687177,김강인,1272186
2250,GS25비아일신점,35.2216140,126.8246109,김강인,1173483
2251,GS25월계크라운점,35.2128942,126.8362147,김강인,1789234
2252,GS25첨단요양병원점,35.2204900,126.8447460,김강인,594230
2253,GS25광주본점,37.3867893,127.2873106,김강인,2628405
2254,GS25수완파크힐스점,35.1863117,126.8015121,김강인,1147569
2255,GS25송정중앙점,35.1402619,126.7973475,김강인,1404363
2256,GS25송정더마켓점,35.1368506,126.7954175,김강인,1261686
2257,GS25신창진흥점,35.1960645,126.8405108,김강인,1720458
2258,GS25첨단사랑점,35.2157405,126.8457953,김강인,2152981
2259,GS25뉴평동공단점,35.1311669,126.7739624,김강인,1687696
2260,GS25남부대학교점,35.2089794,126.8398640,김강인,2203609
2261,GS25첨단병원점,35.2205448,126.8454732,김강인,1888708
2262,GS25운남7단지점,35.1719750,126.8160932,김다솔,1693329
2263,GS25전남장성점,35.3028917,126.7856067,김다솔,1048919
2264,GS25광산엘리체점,35.1389316,126.7519812,김다솔,1194430
2265,GS25장성문화로점,35.2933407,126.7757542,김다솔,1173614
2266,GS25우산리버힐점,35.1579117,126.8061768,김다솔,1100416
2267,GS25우산중앙로점,35.1557275,126.8105316,김다솔,1962753
2268,GS25우산센터점,35.1526976,126.8104311,김다솔,1575189
2269,GS25신창타운점,35.1915537,126.8377837,김다솔,2801611
2270,GS25신가진만점,35.1837905,126.8329802,김다솔,2057727
2271,GS25광주산정초점,35.1707552,126.7998967,김다솔,1432653
2272,GS25장성나노산단점,35.2364553,126.8339397,김다솔,1278650
2273,GS25장성히든카드점,35.3058783,126.7810189,김다솔,2363481
2274,GS25수완아뜨리움점,35.1965348,126.8260857,김다솔,866446
2275,GS25장덕에버빌점,35.1891237,126.8111886,김세인,2269276
2276,GS25서희센트럴점,35.1836771,126.8064758,김세인,1082683
2277,GS25소촌미소래점,35.1550258,126.7977182,김세인,1527139
2278,GS25광주여대타운점,35.1651655,126.7974112,김세인,1956440
2279,GS25광주보훈병원점,35.2089138,126.8501919,김세인,1729436
2280,GS25신가원룸점,35.1860151,126.8355239,김세인,1590294
2281,GS25신가중흥점,35.1804548,126.8382321,김세인,1007322
2282,GS25신창원룸점,35.1953030,126.8358010,김세인,1562590
2283,GS25평동일번로점,35.1376464,126.7741756,김세인,2642754
2284,GS25광주신창점,35.1886782,126.8371902,김세인,1301210
2285,GS25광주장덕점,35.1913282,126.8125290,김세인,1691545
2286,GS25광주여대점,35.1646204,126.7983992,김세인,1426902
2287,GS25운남삼성점,35.1732901,126.8216421,김세인,2068323
2288,GS25상무대학성회관점,35.2493558,126.6150457,박호성,2825608
2289,GS25빛그린산단점,35.1637190,126.6747313,박호성,1676962
2290,GS25소촌현대점,35.1458831,126.7928541,박호성,1063067
2291,GS25보건대타운점,35.1918707,126.8434637,박호성,2379052
2292,GS25수완지구점,35.1904708,126.8294827,박호성,1478315
2293,GS25광주소촌점,35.1454139,126.7914842,박호성,802902
2294,GS25광주여대정문점,35.1644045,126.8009027,박호성,1409490
2295,GS25수완사랑점,35.1916974,126.8245071,박호성,1380481
2296,GS25광주보건대점,35.1935465,126.8486621,박호성,1511554
2297,GS25장성삼계점,35.2629753,126.6716323,박호성,1028443
2298,GS25광주운수점,35.1511425,126.7864114,박호성,2190287
2299,GS25장성상무대점,35.2558368,126.6703984,박호성,2074065
2300,GS25첨단원룸점,35.2089690,126.8366625,박호성,1309008
2301,GS25수완원룸점,35.1885043,126.8312361,박호성,2237058
2302,GS25광주공항역점,35.1443900,126.8109001,신범수,1191172
2303,GS25선운원룸점,35.1482806,126.7705438,신범수,1334698
2304,GS25수완우미린점,35.2019423,126.8209529,신범수,2316858
2305,GS25첨단메트로점,35.2181311,126.8429852,신범수,1457627
2306,GS25월곡센터점,35.1742646,126.8064740,신범수,1063509
2307,GS25송정도산점,35.1290414,126.7900319,신범수,1125976
2308,GS25선운중앙점,35.1487661,126.7695488,신범수,2208951
2309,GS25광주송정역점,35.1371830,126.7918969,신범수,1880692
2310,GS25광주도산점,35.1285651,126.7907722,신범수,2423258
2311,GS25광산경찰서점,35.1522810,126.7819776,신범수,942949
2312,GS25광주산월점,35.2119259,126.8396917,신범수,1545798
2313,GS25광산구청점,35.1386810,126.7935640,신범수,1963802
2314,GS25수완점,35.1916200,126.8304700,신범수,2051679
2315,GS25광주공항점,35.1399036,126.8108075,신범수,1809194
2316,GS25광주도천점,35.2090702,126.8138527,신철,1231318
2317,GS25신창사랑점,35.1983572,126.8418119,신철,1744356
2318,GS25신가베르힐점,35.1820792,126.8189984,신철,1450033
2319,GS25진곡센터점,35.2101769,126.7833089,신철,876225
2320,GS25하남삼성점,35.2021606,126.8036538,신철,1186267
2321,GS25수완모아엘가점,35.1817831,126.8312300,신철,441728
2322,GS25하남지식센터점,35.2024805,126.8011319,신철,1326053
2323,GS25진곡산단점,35.2021311,126.7905403,신철,2128206
2324,GS25신창중앙점,35.1925127,126.8389450,신철,3324625
2325,GS25하남공원점,35.1778302,126.7993248,신철,1553295
2326,GS25운남9단지점,35.1775513,126.8112991,신철,1608583
2327,GS25광주선운점,35.1493469,126.7779711,신철,1654990
2328,GS25첨단대라수점,35.2204400,126.8507764,신철,2279936
2329,GS25하남모아엘가점,35.1823635,126.7974925,신철,1693986
2330,GS25첨단성원점,35.2185657,126.8320221,임성현,1265647
2331,GS25뉴첨단지구점,35.2209577,126.8489037,임성현,2671715
2332,GS25수완브릿지점,35.1903397,126.8259566,임성현,1353812
2333,GS25수완예미지점,35.1858841,126.8021549,임성현,837184
2334,GS25하남다승점,35.1770843,126.8032483,임성현,1367462
2335,GS25광주산정점,35.1666901,126.8042724,임성현,1985826
2336,GS25광주송정점,35.1371830,126.7918969,임성현,2523925
2337,GS25수완세영점,35.1981957,126.8176561,임성현,1371948
2338,GS25첨단호반점,35.2135809,126.8475748,임성현,1466095
2339,GS25송정나비점,35.1405168,126.8012631,임성현,1294308
2340,GS25흑석골드점,35.1805534,126.8105085,임성현,1046814
2341,GS25광주삼성점,35.1736356,126.8185945,임성현,2551174
2342,GS25우산베스트점,35.1636491,126.8060034,장양호,2144876
2343,GS25첨단미르채점,35.2139814,126.8519249,장양호,1794221
2344,GS25광주해양에너지점,35.1911470,126.7914988,장양호,799824
2345,GS25하남모아점,35.1824634,126.7947171,장양호,1464378
2346,GS25하남에드가점,35.1622463,126.8058282,장양호,942547
2347,GS25첨단센터점,35.2148992,126.8485128,장양호,1702254
2348,GS25하남우체국점,35.1907870,126.8088441,장양호,1122918
2349,GS25월계원룸점,35.2101165,126.8338313,장양호,1666672
2350,GS25운남주공점,35.1748126,126.8107247,장양호,1500708
2351,GS25하남성심병원점,35.1665569,126.8015947,장양호,1358672
2352,GS25첨단도휘점,35.2151595,126.8506073,장양호,1725532
2353,GS25첨단월계점,35.2115528,126.8425009,장양호,984930
2354,GS25하남산단점,35.2186366,126.8128696,장양호,974109
2355,GS25순천LG점,34.9528651,127.5199529,박수준,2252369
2356,GS25순천모아점,34.9512947,127.5216923,박수준,1463273
2357,GS25덕례수시아점,34.9689591,127.5671850,박수준,1035155
2358,GS25순천생목현대점,34.9505862,127.5044164,박수준,937157
2359,GS25순천가곡영무점,34.9863302,127.4847530,박수준,1580318
2360,GS25순천프레시점,34.9462025,127.5125768,박수준,2268966
2361,GS25남순천점,34.9396703,127.4906324,박수준,1844303
2362,GS25순천대공대점,34.9711388,127.4787173,박수준,997313
2363,GS25서면포레나점,34.9898468,127.4991424,박수준,1845622
2364,GS25순천매곡점,34.9656357,127.4819672,박수준,1317094
2365,GS25순천하나병원점,34.9410795,127.5103064,박수준,744885
2366,GS25순천대후문점,34.9657800,127.4804000,박수준,1022739
2367,GS25연향대주점,34.9449584,127.5269456,박수준,1519329
2368,GS25광양부영점,34.9670764,127.5847300,박수준,1241678
2369,GS25스카이장천점,34.9467846,127.4907254,신인호,853483
2370,GS25순천대정문점,34.9674048,127.4845851,신인호,1425166
2371,GS25조례동신점,34.9549586,127.5292558,신인호,1741836
2372,GS25조례봉화점,34.9582298,127.5181793,신인호,878527
2373,GS25풍덕원룸점,34.9400577,127.5067983,신인호,1070549
2374,GS25순천별량점,34.8719323,127.4513347,신인호,1203950
2375,GS25조례현대5차점,34.9543288,127.5137544,신인호,522956
2376,GS25순천가곡점,34.9842956,127.4823236,신인호,1326943
2377,GS25순천삼산점,34.9619663,127.4842374,신인호,1313778
2378,GS25순천영동점,34.9532463,127.4814110,신인호,1184028
2379,GS25금당대광점,34.9433099,127.5318888,신인호,1162658
2380,GS25연향타운점,34.9340340,127.5175666,신인호,2250058
2381,GS25순천인제점,34.9454502,127.4940100,신인호,1500523
2382,GS25조례대주점,34.9594934,127.5262873,신인호,1755819
2383,GS25덕례하우스점,34.9643120,127.5740268,정계영,1423218
2384,GS25순천연향부영점,34.9432216,127.5203501,정계영,1123413
2385,GS25덕례에르가점,34.9687100,127.5630999,정계영,1329908
2386,GS25조례시티점,34.9536902,127.5153293,정계영,932093
2387,GS25순천우석로점,34.9444085,127.4880655,정계영,677215
2388,GS25덕례덕진점,34.9694670,127.5614403,정계영,849742
2389,GS25중동태영점,34.9355726,127.6952073,정계영,1290354
2390,GS25광양스위트점,34.9374459,127.7069640,정계영,1443394
2392,GS25연향현대점,34.9503469,127.5202194,정계영,1252186
2393,GS25왕지대주점,34.9565500,127.5352639,정계영,1447707
2394,GS25중마데시앙점,34.9347827,127.6978048,정계영,1346301
2395,GS25광양영신점,34.9628911,127.5720580,정계영,2017892
2396,GS25금당중앙점,34.9468751,127.5258033,정계영,2458337
2397,GS25순천엔씨점,34.9710610,127.5205874,정계영,1774850
2398,GS25중마중앙점,34.9318243,127.6973273,정계영,2144596
2399,GS25조례W센트럴점,34.9538878,127.5176468,정용철,1971971
2400,GS25광양매화점,34.9835133,127.5799980,정용철,1601152
2401,GS25연향중앙점,34.9509797,127.5183917,정용철,1183849
2402,GS25중마백운점,34.9474331,127.6895280,정용철,1855396
2403,GS25광양호반점,34.9377044,127.6952622,정용철,1729188
2404,GS25순천동신제일점,34.9553233,127.5263279,정용철,858439
2405,GS25중마예다음점,34.9521906,127.7002178,정용철,1546791
2406,GS25순천본점,34.9328439,127.4944191,정용철,2547555
2407,GS25광양송보점,34.9548344,127.6921176,정용철,1981612
2408,GS25순천법원점,34.9701493,127.5230052,정용철,1345649
2409,GS25광양오성점,34.9643500,127.5770120,정용철,2526433
2410,GS25덕례원룸점,34.9646918,127.5706860,정용철,1573376
2411,GS25순천남문점,34.9475853,127.4870834,정용철,1071639
2412,GS25중마동광점,34.9426688,127.6953258,정용철,1194846
2413,GS25광양중동점,34.9441355,127.6872543,정유나,1455980
2414,GS25중마한전점,34.9403272,127.6896346,정유나,1269206
2415,GS25순천두산위브점,34.9730374,127.5232946,정유나,1098307
2416,GS25오천로제비앙점,34.9369144,127.4944817,정유나,1395070
2417,GS25신대원룸점,34.9266900,127.5457239,정유나,963306
2418,GS25순천첼시빌점,34.9514496,127.5085575,정유나,1412928
2419,GS25중마주공2차점,34.9454743,127.6861787,정유나,1148574
2420,GS25광양마동주공점,34.9562485,127.6895831,정유나,699301
2421,GS25순천제일대학점,34.9335236,127.4862232,정유나,1486222
2422,GS25마동중앙점,34.9546318,127.6894017,정유나,1203405
2423,GS25순천덕월점,34.9309700,127.4895000,정유나,1729280
2424,GS25순천명성점,34.9610741,127.5178891,정유나,1581907
2425,GS25뉴순천왕지점,34.9546191,127.5322255,정유나,2149818
2426,GS25신대중흥점,34.9295954,127.5478585,정유나,1215841
2427,GS25광양사동로점,34.9467315,127.6874298,진민식,696061
2428,GS25광양목성점,34.9783086,127.5888241,진민식,1387826
2429,GS25순천남교점,34.9506929,127.4838875,진민식,1544178
2430,GS25광양중앙점,34.9337247,127.7001261,진민식,1223002
2431,GS25광양서천점,34.9710309,127.5787867,진민식,1272735
2432,GS25순천현대제철점,34.9154216,127.5878008,진민식,708936
2433,GS25조례부영5차점,34.9526397,127.5296752,진민식,1131847
2434,GS25해룡부영6차점,34.9463968,127.5305888,진민식,1496903
2435,GS25광양읍점,34.9755374,127.5891292,진민식,1331080
2436,GS25동광양터미널점,34.9359936,127.6992808,진민식,696087
2437,GS25광양이편한점,34.9758592,127.5755357,진민식,1707471
2438,GS25금당지구점,34.9497210,127.5272122,진민식,1246722
2439,GS25중동이편한점,34.9394385,127.6984336,진민식,1356928
2440,GS25광양LF점,34.9625085,127.5678273,진민식,1345123
2441,GS25조례현대점,34.9578409,127.5230429,채산,1494786
2442,GS25낙안캐슬점,34.9043848,127.3438805,채산,643083
2443,GS25금당사랑점,34.9538658,127.5245829,채산,937825
2444,GS25연향하우스점,34.9455351,127.5165806,채산,921942
2445,GS25조례중앙점,34.9535930,127.5221285,채산,1585033
2446,GS25순천이편한점,34.9744941,127.4894188,채산,1192885
2447,GS25순천브라운도트점,34.9444715,127.5048835,채산,159448
2448,GS25신원아르시스점,34.9464082,127.5346677,채산,1227546
2449,GS25순천풍덕동천점,34.9397875,127.5023575,채산,1987303
2450,GS25순천상사점,34.9343512,127.4586332,채산,1283128
2451,GS25연향시티점,34.9522999,127.5174624,채산,1645606
2452,GS25향림현대점,34.9740917,127.4753467,채산,990891
2453,GS25신대메가타운점,34.9359202,127.5454801,채산,2038529
2454,GS25낙안읍성점,34.9059229,127.3432551,채산,1689286
2455,GS25순천서한이다음점,34.9654453,127.4871609,최병권,1634711
2456,GS25순천시립중앙점,34.9572052,127.4859156,최병권,1225921
2457,GS25순천왕지현대점,34.9566698,127.5313909,최병권,1295933
2458,GS25오천정원점,34.9308379,127.4959522,최병권,1145643
2459,GS25순천교차로점,34.9568262,127.4845176,최병권,1054515
2460,GS25조례유동점,34.9594432,127.5164326,최병권,2145347
2461,GS25순천파인힐점,34.9441857,127.5307142,최병권,1710265
2462,GS25신대중흥3차점,34.9306591,127.5501271,최병권,1634360
2463,GS25연향2지구점,34.9394526,127.5270210,최병권,1581079
2464,GS25연향사랑점,34.9512957,127.5175320,최병권,1063645
2465,GS25금당우미점,34.9479028,127.5319394,최병권,2012663
2467,GS25신대2지구점,34.9269970,127.5518330,최병권,1033385
2469,GS25순천이수점,34.9483507,127.5004749,최병권,1050615
2470,GS25순천신대점,34.9395741,127.5482225,최병권,1696449
2471,GS25풍세사랑점,36.7290374,127.1048304,고훈,963859
2472,GS25세종어진점,36.5080837,127.2620594,고훈,1507456
2473,GS25세종레이크점,36.5049705,127.2732019,고훈,490172
2474,GS25뉴세종시티점,36.4962225,127.2637079,고훈,2284381
2475,GS25조치원상리점,36.6028553,127.3037983,고훈,1073272
2476,GS25고대세종점,36.6115605,127.2876339,고훈,2268953
2477,GS25세종행복점,36.5123075,127.2488237,고훈,882549
2478,GS25고대플라자점,36.6090985,127.2869209,고훈,1323231
2479,GS25광덕온누리점,36.7061683,127.1097417,고훈,1506552
2480,GS25풍세공단점,36.7270815,127.1056259,고훈,1107541
2481,GS25세종아름점,36.5162797,127.2456850,고훈,1972027
2482,GS25세종고대원룸점,36.6079099,127.2857006,고훈,1830702
2483,GS25G세종로점,36.5205788,127.2443458,고훈,910812
2484,GS25풍세원룸점,36.7327626,127.0963483,고훈,2573670
2485,GS25조치원현대점,36.6064453,127.2969935,김정근,690762
2486,GS25청당우미린점,36.7838418,127.1475466,김정근,1300486
2487,GS25조치원신흥점,36.5930296,127.2892543,김정근,2441657
2488,GS25세종연기점,36.5446868,127.2769536,김정근,2566669
2489,GS25세종온드림점,36.5126912,127.2423475,김정근,1104139
2490,GS25신방그랜드점,36.7787225,127.1300152,김정근,1919214
2491,GS25청당위브점,36.7803437,127.1526278,김정근,1161113
2492,GS25청수버들점,36.7848310,127.1497847,김정근,1363723
2493,GS25세종타운점,36.5729950,127.2905691,김정근,954245
2494,GS25청당타운점,36.7828590,127.1626329,김정근,1597482
2495,GS25세종홍대점,36.6189487,127.2900231,김정근,667290
2496,GS25조치원남리점,36.5971794,127.2986666,김정근,1817327
2497,GS25신흥대림점,36.5934900,127.2852474,김정근,1511412
2498,GS25침산원룸점,36.6005743,127.2897414,김정근,1639913
2499,GS25신방충무점,36.7886033,127.1268167,김정훈,3594774
2500,GS25뉴청당부영점,36.7890000,127.1589630,김정훈,1305868
2501,GS25천안신방통정점,36.7739883,127.1354848,김정훈,1168266
2502,GS25신방현대점,36.7734257,127.1385096,김정훈,1088012
2503,GS25G신방우리네점,36.7894200,127.1284700,김정훈,371080
2504,GS25뉴신방프라자점,36.7908787,127.1263123,김정훈,1666878
2505,GS25신방비발디점,36.7702835,127.1332272,김정훈,1468401
2506,GS25용곡현대점,36.7940869,127.1440197,김정훈,1105978
2507,GS25천안용곡점,36.7799787,127.1382519,김정훈,2158312
2508,GS25용곡신도점,36.7781055,127.1413175,김정훈,1949524
2509,GS25용곡중앙점,36.7894674,127.1380526,김정훈,1509852
2510,GS25천안수곡점,36.7892731,127.1233815,김정훈,1344450
2511,GS25용곡센터점,36.7911274,127.1391588,김정훈,2045222
2512,GS25신방행복점,36.7722765,127.1348169,김정훈,1054786
2513,GS25신방빌리지점,36.7709954,127.1295724,신예린,1081702
2514,GS25다가그랑블점,36.8030693,127.1447562,신예린,1453883
2515,GS25천안성지점,36.7934153,127.1297389,신예린,3185981
2516,GS25천안신방점,36.7884634,127.1300582,신예린,2189797
2517,GS25신방해피점,36.7745205,127.1319712,신예린,948291
2518,GS25구성중앙점,36.7959368,127.1599834,신예린,1014039
2519,GS25천안신동아점,36.7943228,127.1327231,신예린,1079547
2520,GS25천안그린점,36.7978089,127.1371693,신예린,875277
2521,GS25청수현대점,36.7976688,127.1549479,신예린,430901
2522,GS25청수센트럴점,36.7897207,127.1543166,신예린,1459436
2523,GS25청당블루밍점,36.7802051,127.1567992,신예린,1704488
2524,GS25천안구성점,36.7943329,127.1636924,신예린,2252210
2526,GS25청당중앙점,36.7850066,127.1570264,신예린,2045278
2527,GS25세종뉴푸른점,36.4954069,127.2667321,유호진,1023101
2528,GS25연기행복점,36.5627190,127.2829656,유호진,1898132
2529,GS25세종한림점,36.5109751,127.2642596,유호진,1913780
2530,GS25세종미래도점,36.5151738,127.2662275,유호진,902073
2531,GS25세종마힐점,36.5265058,127.2670488,유호진,1381570
2532,GS25세종해밀점,36.5281241,127.2647288,유호진,2651719
2533,GS25세종범지기점,36.5100044,127.2430539,유호진,1485905
2534,GS25조치원문화점,36.6024864,127.3009252,유호진,1081950
2535,GS25세종달빛로점,36.5178562,127.2518135,유호진,2626409
2536,GS25해밀힐스점,36.5301966,127.2680862,유호진,1161729
2537,GS25세종도담점,36.5162257,127.2622390,유호진,1564192
2538,GS25조치원신안점,36.6176172,127.2859584,유호진,766112
2539,GS25세종상록점,36.5057559,127.2684878,유호진,830765
2540,GS25세종유보라점,36.5145785,127.2593096,유호진,1481723
2542,GS25전의산단점,36.6863684,127.2048759,이진영,1768547
2543,GS25세종첨단산업점,36.7154323,127.1955822,이진영,1614677
2544,GS25서창고대점,36.6084677,127.2901796,이진영,687879
2545,GS25전의중앙점,36.6794087,127.2068875,이진영,1383100
2546,GS25조치원로드점,36.6140818,127.2932474,이진영,1013480
2547,GS25조치원침산점,36.6048296,127.2925513,이진영,1339848
2548,GS25조치원센터점,36.5969431,127.3008234,이진영,1505111
2549,GS25세종전의점,36.7001566,127.2118751,이진영,1712654
2550,GS25조치원홍대점,36.6187962,127.2857942,이진영,2329961
2551,GS25조치원우방점,36.5926748,127.2946908,이진영,1445190
2552,GS25홍대신안점,36.6169167,127.2870750,이진영,2478080
2553,GS25침산빌리지점,36.6061047,127.2920593,이진영,1912535
2554,GS25세종번암점,36.5867659,127.2946288,이진영,2845730
2555,GS25홍대은하점,36.6144756,127.2904546,이진영,1567628
2556,GS25천안초원점,36.7881388,127.1248507,이진호,3696693
2557,GS25천안산업점,36.7876833,127.1214258,이진호,922004
2558,GS25신방한성필점,36.7768174,127.1314598,이진호,1492657
2559,GS25청당하늘채점,36.7799801,127.1487093,이진호,1988480
2560,GS25수신삼거리점,36.7292353,127.2769630,이진호,1471453
2561,GS25천안봉명역점,36.8010695,127.1371271,이진호,1970919
2562,GS25뉴천안수신점,36.7306327,127.2809481,이진호,1192010
2563,GS25천안신풍점,36.7384815,127.2686657,이진호,1565773
2564,GS25청수타운점,36.7891916,127.1559005,이진호,1659216
2565,GS25천안청수점,36.7920990,127.1561979,이진호,1557866
2566,GS25천안청당점,36.7827420,127.1518923,이진호,2413281
2567,GS25청수빌리지점,36.7875099,127.1524941,이진호,1486319
2568,GS25천안법조타운점,36.7841224,127.1532632,이진호,1561398
2569,GS25청당센터점,36.7842656,127.1602642,이진호,1285552
2570,GS25가장빌리지점,36.3340371,127.3895185,신형진,1900890
2571,GS25갈마프레시점,36.3460436,127.3695914,신형진,1787165
2572,GS25덕암타운점,36.4402776,127.4225920,신형진,1425154
